timestamp,gyro_rad[0],gyro_rad[1],gyro_rad[2],gyro_integral_dt,accelerometer_timestamp_relative,accelerometer_m_s2[0],accelerometer_m_s2[1],accelerometer_m_s2[2],accelerometer_integral_dt
789064597,-0.00955159,0.000230923,-0.0546735,3998,0,-1.66865,0.154188,-9.57825,3998
789068598,-0.01279,0.000530081,-0.0710724,4001,0,-2.02564,1.31549,-9.53196,4001
789072597,-0.0165794,-0.000574505,-0.0811914,3999,0,-0.133105,1.30927,-9.86818,3999
789076602,-0.0170009,0.000339196,-0.0847192,4005,0,0.092917,2.32555,-10.4084,4005
789080611,-0.0144498,0.00459836,-0.0848688,4009,0,-0.757213,2.46042,-9.66782,4009
789084596,-0.0106198,0.00497759,-0.079962,3985,0,1.11465,1.48445,-9.53606,3985
789088596,-0.00769695,0.00314122,-0.0671682,4000,0,3.13868,3.30244,-10.4346,4000
789092598,-0.0019467,0.00203408,-0.0402741,4002,0,0.806113,3.11409,-9.24972,4002
789096598,0.00710265,-0.000337842,-0.00449189,4000,0,4.13011,0.911363,-10.2194,4000
789100596,0.0183587,-0.00161349,0.0332575,3998,0,3.93488,0.500069,-9.77862,3998
789104616,0.0297558,-0.000830656,0.0661037,4020,0,1.59284,-0.72326,-9.77027,4020
789108597,0.0406315,-0.000408715,0.0953165,3981,0,2.66384,-2.11257,-10.5357,3981
789112596,0.0474565,0.00243482,0.116706,3999,0,2.11156,-2.78426,-10.6849,3999
789116597,0.0455039,0.00404239,0.124689,4001,0,0.252664,-2.78056,-10.695,4001
789120601,0.0365982,0.00386929,0.112307,4004,0,-2.66137,-2.48479,-10.0429,4004
789124596,0.0202943,0.00308513,0.0872458,3995,0,-2.16001,-3.98352,-9.39382,3995
789128600,-0.00057252,-0.00379829,0.0593947,4004,0,-2.42172,-1.43374,-8.63454,4004
789132597,-0.019611,-0.0100172,0.0327392,3997,0,-2.23481,-0.582812,-8.24255,3997
789136596,-0.0376565,-0.0153165,0.0123952,3999,0,-2.74433,-0.116367,-8.5436,3999
789144601,-0.0526867,0.00479522,-0.0109312,4005,0,-1.43039,1.57906,-10.9715,4005
789148598,-0.0420557,0.0207169,-0.00632612,3997,0,-1.82718,1.48034,-11.2005,3997
