timestamp,heartbeat_time,data_rate,rate_multiplier,rate_rx,rate_tx,rate_txerr,remote_system_id,remote_component_id,remote_type,remote_system_status,type,mode,flow_control,forwarding,mavlink_v2,ftp,streams
473405567,473402650,1200.0,0.366756,0.133726,0.977997,0.0,255,0,6,4,1,0,1,1,1,1,36
474362708,474356325,1200.0,0.366756,0.156071,0.845965,0.0,255,0,6,4,1,0,1,1,1,1,36
475362241,475352667,1200.0,0.366756,0.133069,1.33366,0.0,255,0,6,4,1,0,1,1,1,1,36
476364565,475352667,1200.0,0.366756,0.132605,0.885681,0.0,255,0,6,4,1,0,1,1,1,1,36
476404329,476396699,1200.0,0.366756,0.132605,0.885681,0.0,255,0,6,4,1,0,1,1,1,1,36
477353811,477352684,1200.0,0.366756,0.133796,1.13227,0.0,255,0,6,4,1,0,1,1,1,1,36
478360954,478353764,1200.0,0.366756,0.13268,1.1961,0.0,255,0,6,4,1,0,1,1,1,1,36
479363695,478353764,1200.0,0.366756,0.159806,0.885926,0.0,255,0,6,4,1,0,1,1,1,1,36
479486955,479486735,1200.0,0.366756,0.159806,0.885926,0.0,255,0,6,4,1,0,1,1,1,1,36
480346753,480344688,1200.0,0.366756,0.156876,1.33095,0.0,255,0,6,4,1,0,1,1,1,1,36
481351675,481351444,1200.0,0.366756,0.133594,0.859386,0.0,255,0,6,4,1,0,1,1,1,1,36
483348486,483343673,1200.0,0.366756,0.132678,1.20302,0.0,255,0,6,4,1,0,1,1,1,1,36
484350449,483343673,1200.0,0.366756,0.132934,0.848197,0.0,255,0,6,4,1,0,1,1,1,1,36
484359847,484351665,1200.0,0.366756,0.132934,0.848197,0.0,255,0,6,4,1,0,1,1,1,1,36
485366753,484351665,1200.0,0.366756,0.156701,0.851376,0.0,255,0,6,4,1,0,1,1,1,1,36
485396708,485393670,1200.0,0.366756,0.156701,0.851376,0.0,255,0,6,4,1,0,1,1,1,1,36
486358198,486352138,1200.0,0.366756,0.133224,1.33324,0.0,255,0,6,4,1,0,1,1,1,1,36
487359440,487349777,1200.0,0.366756,0.133834,0.969794,0.0,255,0,6,4,1,0,1,1,1,1,36
488362246,487349777,1200.0,0.366756,0.133703,1.38093,0.0,255,0,6,4,1,0,1,1,1,1,36
488473950,488467709,1200.0,0.366756,0.133703,1.38093,0.0,255,0,6,4,1,0,1,1,1,1,36
489403915,489399672,1200.0,0.366756,0.159733,0.986353,0.0,255,0,6,4,1,0,1,1,1,1,36
490328717,490321771,1200.0,0.366756,0.133994,0.863961,0.0,255,0,6,4,1,0,1,1,1,1,36
491330792,490321771,1200.0,0.366756,0.156044,1.24338,0.0,255,0,6,4,1,0,1,1,1,1,36
491391845,491390612,1200.0,0.366756,0.156044,1.24338,0.0,255,0,6,4,1,0,1,1,1,1,36
492356956,492349658,1200.0,0.366756,0.133343,0.899565,0.0,255,0,6,4,1,0,1,1,1,1,36
493354708,493346653,1200.0,0.366756,0.133315,0.922264,0.0,255,0,6,4,1,0,1,1,1,1,36
494362792,493346653,1200.0,0.366756,0.133483,1.17943,0.0,255,0,6,4,1,0,1,1,1,1,36
494402790,494400307,1200.0,0.366756,0.133483,1.17943,0.0,255,0,6,4,1,0,1,1,1,1,36
495346938,495346713,1200.0,0.366756,0.132688,0.959511,0.0,255,0,6,4,1,0,1,1,1,1,36
496344950,496341768,1200.0,0.366756,0.156064,1.21173,0.0,255,0,6,4,1,0,1,1,1,1,36
497349858,496341768,1200.0,0.366756,0.133221,1.1274,0.0,255,0,6,4,1,0,1,1,1,1,36
497391032,497385855,1200.0,0.366756,0.133221,1.1274,0.0,255,0,6,4,1,0,1,1,1,1,36
498394089,497385855,1200.0,0.366756,0.132986,0.932886,0.0,255,0,6,4,1,0,1,1,1,1,36
498424708,498421771,1200.0,0.366756,0.132986,0.932886,0.0,255,0,6,4,1,0,1,1,1,1,36
499432700,498421771,1200.0,0.366756,0.159893,1.1932,0.0,255,0,6,4,1,0,1,1,1,1,36
500387842,500384670,1200.0,0.366756,0.112887,0.935067,0.0,255,0,6,4,1,0,1,1,1,1,36
501396271,500384670,1200.0,0.366756,0.110557,0.860548,0.0,255,0,6,4,1,0,1,1,1,1,36
501437550,501430597,1200.0,0.366756,0.110557,0.860548,0.0,255,0,6,4,1,0,1,1,1,1,36
502344766,502344616,1200.0,0.366756,0.155933,1.36466,0.0,255,0,6,4,1,0,1,1,1,1,36
503347026,502344616,1200.0,0.366756,0.133866,0.780221,0.0,255,0,6,4,1,0,1,1,1,1,36
503397858,503391672,1200.0,0.366756,0.133866,0.780221,0.0,255,0,6,4,1,0,1,1,1,1,36
504398089,503391672,1200.0,0.366756,0.133693,0.924877,0.0,255,0,6,4,1,0,1,1,1,1,36
504417946,504417792,1200.0,0.366756,0.133693,0.924877,0.0,255,0,6,4,1,0,1,1,1,1,36
505347143,505340658,1200.0,0.366756,0.132844,1.1718,0.0,255,0,6,4,1,0,1,1,1,1,36
506352868,505340658,1200.0,0.366756,0.156609,0.968583,0.0,255,0,6,4,1,0,1,1,1,1,36
